Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
-----------------------------------------------
                0.00    0.00  138980/138980      parser [141]
[83]     0.0    0.00    0.00  138980         tag_parser(char*, int, char*) [83]
-----------------------------------------------
                0.00    0.00     820/14718       std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::insert_unique(std::_Rb_tree_iterator<std::pair<long const, std::string> >, std::pair<long const, std::string> const&) [134]
                0.00    0.00     820/14718       std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::_M_insert(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<long const, std::string> const&) [138]
                0.00    0.00    1640/14718       std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::_S_key(std::_Rb_tree_node_base const*) [101]
                0.00    0.00   11438/14718       std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::_S_key(std::_Rb_tree_node<std::pair<long const, std::string> > const*) [87]
[84]     0.0    0.00    0.00   14718         std::_Select1st<std::pair<long const, std::string> >::operator()(std::pair<long const, std::string> const&) const [84]
-----------------------------------------------
                0.00    0.00     820/13078       std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::insert_unique(std::_Rb_tree_iterator<std::pair<long const, std::string> >, std::pair<long const, std::string> const&) [134]
                0.00    0.00     820/13078       std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::_M_insert(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<long const, std::string> const&) [138]
                0.00    0.00   11438/13078       std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::lower_bound(long const&) [132]
[85]     0.0    0.00    0.00   13078         std::less<long>::operator()(long const&, long const&) const [85]
-----------------------------------------------
                0.00    0.00     821/12259       std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::_M_erase(std::_Rb_tree_node<std::pair<long const, std::string> >*) [200]
                0.00    0.00   11438/12259       std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::lower_bound(long const&) [132]
[86]     0.0    0.00    0.00   12259         std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::_S_right(std::_Rb_tree_node_base*) [86]
-----------------------------------------------
                0.00    0.00   11438/11438       std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::lower_bound(long const&) [132]
[87]     0.0    0.00    0.00   11438         std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::_S_key(std::_Rb_tree_node<std::pair<long const, std::string> > const*) [87]
                0.00    0.00   11438/11438       std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::_S_value(std::_Rb_tree_node<std::pair<long const, std::string> > const*) [88]
                0.00    0.00   11438/14718       std::_Select1st<std::pair<long const, std::string> >::operator()(std::pair<long const, std::string> const&) const [84]
-----------------------------------------------
                0.00    0.00   11438/11438       std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::_S_key(std::_Rb_tree_node<std::pair<long const, std::string> > const*) [87]
[88]     0.0    0.00    0.00   11438         std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::_S_value(std::_Rb_tree_node<std::pair<long const, std::string> > const*) [88]
-----------------------------------------------
                0.00    0.00    2629/2629        std::map<std::string, long, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::operator[](std::string const&) [96]
[89]     0.0    0.00    0.00    2629         std::_Rb_tree_iterator<std::pair<std::string const, long> >::operator*() const [89]
-----------------------------------------------
                0.00    0.00     822/2466        JgzIndx::writeout(char*) [168]
                0.00    0.00    1644/2466        std::map<std::string, long, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::operator[](std::string const&) [96]
[90]     0.0    0.00    0.00    2466         std::map<std::string, long, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::end() [90]
                0.00    0.00    2466/2466        std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::end() [91]
-----------------------------------------------
                0.00    0.00    2466/2466        std::map<std::string, long, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::end() [90]
[91]     0.0    0.00    0.00    2466         std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::end() [91]
                0.00    0.00    2466/162386      std::_Rb_tree_iterator<std::pair<std::string const, long> >::_Rb_tree_iterator(std::_Rb_tree_node<std::pair<std::string const, long> >*) [42]
-----------------------------------------------
                0.00    0.00       1/2465        std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::insert_unique(std::pair<long const, std::string> const&) [198]
                0.00    0.00       1/2465        std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::begin() [199]
                0.00    0.00     821/2465        std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::lower_bound(long const&) [132]
                0.00    0.00     821/2465        std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::end() [136]
                0.00    0.00     821/2465        std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::_M_insert(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<long const, std::string> const&) [138]
[92]     0.0    0.00    0.00    2465         std::_Rb_tree_iterator<std::pair<long const, std::string> >::_Rb_tree_iterator(std::_Rb_tree_node<std::pair<long const, std::string> >*) [92]
-----------------------------------------------
                0.00    0.00       1/2463        std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::insert_unique(std::pair<long const, std::string> const&) [198]
                0.00    0.00     820/2463        std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::insert_unique(std::_Rb_tree_iterator<std::pair<long const, std::string> >, std::pair<long const, std::string> const&) [134]
                0.00    0.00     821/2463        std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::lower_bound(long const&) [132]
                0.00    0.00     821/2463        std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::_M_insert(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<long const, std::string> const&) [138]
[93]     0.0    0.00    0.00    2463         std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::_M_end() [93]
-----------------------------------------------
                0.00    0.00       1/1645        std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::insert_unique(std::pair<std::string const, long> const&) [193]
                0.00    0.00    1644/1645        std::map<std::string, long, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::operator[](std::string const&) [96]
[94]     0.0    0.00    0.00    1645         std::_Rb_tree_iterator<std::pair<std::string const, long> >::operator==(std::_Rb_tree_iterator<std::pair<std::string const, long> > const&) const [94]
-----------------------------------------------
                0.00    0.00    1644/1644        std::map<std::string, long, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::operator[](std::string const&) [96]
[95]     0.0    0.00    0.00    1644         std::map<std::string, long, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::lower_bound(std::string const&) [95]
                0.00    0.00    1644/1644        std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::lower_bound(std::string const&) [97]
-----------------------------------------------
                0.00    0.00     822/1644        JgzIndx::initial() [166]
                0.00    0.00     822/1644        JgzData::process(std::vector<std::string, std::allocator<std::string> >&, std::map<std::string, long, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >&, JDocID&, JWordMap&) [163]
[96]     0.0    0.00    0.00    1644         std::map<std::string, long, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::operator[](std::string const&) [96]
                0.00    0.00    2629/2629        std::_Rb_tree_iterator<std::pair<std::string const, long> >::operator*() const [89]
                0.00    0.00    1644/1644        std::map<std::string, long, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::lower_bound(std::string const&) [95]
                0.00    0.00    1644/2466        std::map<std::string, long, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::end() [90]
                0.00    0.00    1644/1645        std::_Rb_tree_iterator<std::pair<std::string const, long> >::operator==(std::_Rb_tree_iterator<std::pair<std::string const, long> > const&) const [94]
                0.00    0.00     985/985         std::map<std::string, long, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::key_comp() const [104]
                0.00    0.00     985/3300902     std::less<std::string>::operator()(std::string const&, std::string const&) const [6]
                0.00    0.00     821/821         std::pair<std::string const, long>::pair(std::string const&, long const&) [124]
                0.00    0.00     821/821         std::map<std::string, long, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::insert(std::_Rb_tree_iterator<std::pair<std::string const, long> >, std::pair<std::string const, long> const&) [119]
                0.00    0.00     821/315725      std::pair<std::string const, long>::~pair() [35]
-----------------------------------------------
                0.00    0.00    1644/1644        std::map<std::string, long, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::lower_bound(std::string const&) [95]
[97]     0.0    0.00    0.00    1644         std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::lower_bound(std::string const&) [97]
                0.00    0.00   19230/3140727     std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::_S_key(std::_Rb_tree_node<std::pair<std::string const, long> > const*) [8]
                0.00    0.00   19230/3300902     std::less<std::string>::operator()(std::string const&, std::string const&) const [6]
                0.00    0.00   15225/2198251     std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::_S_right(std::_Rb_tree_node_base*) [11]
                0.00    0.00    4005/1257542     std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::_S_left(std::_Rb_tree_node_base*) [17]
                0.00    0.00    1644/159098      std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::_M_begin() [59]
                0.00    0.00    1644/318127      std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::_M_end() [34]
                0.00    0.00    1644/162386      std::_Rb_tree_iterator<std::pair<std::string const, long> >::_Rb_tree_iterator(std::_Rb_tree_node<std::pair<std::string const, long> >*) [42]
-----------------------------------------------
                0.00    0.00    1642/1642        JgzIndx::writeout(char*) [168]
[98]     0.0    0.00    0.00    1642         std::_Rb_tree_const_iterator<std::pair<std::string const, long> >::operator->() const [98]
-----------------------------------------------
                0.00    0.00     821/1642        std::map<long, std::string, std::less<long>, std::allocator<std::pair<long const, std::string> > >::operator[](long const&) [123]
                0.00    0.00     821/1642        void std::_Destroy<std::pair<long const, std::string> >(std::pair<long const, std::string>*) [140]
[99]     0.0    0.00    0.00    1642         std::pair<long const, std::string>::~pair() [99]
-----------------------------------------------
                0.00    0.00    1640/1640        std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::insert_unique(std::_Rb_tree_iterator<std::pair<long const, std::string> >, std::pair<long const, std::string> const&) [134]
[100]    0.0    0.00    0.00    1640         std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::_M_rightmost() [100]
-----------------------------------------------
                0.00    0.00     820/1640        std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::insert_unique(std::_Rb_tree_iterator<std::pair<long const, std::string> >, std::pair<long const, std::string> const&) [134]
                0.00    0.00     820/1640        std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::_M_insert(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::pair<long const, std::string> const&) [138]
[101]    0.0    0.00    0.00    1640         std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::_S_key(std::_Rb_tree_node_base const*) [101]
                0.00    0.00    1640/1640        std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::_S_value(std::_Rb_tree_node_base const*) [102]
                0.00    0.00    1640/14718       std::_Select1st<std::pair<long const, std::string> >::operator()(std::pair<long const, std::string> const&) const [84]
-----------------------------------------------
                0.00    0.00    1640/1640        std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::_S_key(std::_Rb_tree_node_base const*) [101]
[102]    0.0    0.00    0.00    1640         std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::_S_value(std::_Rb_tree_node_base const*) [102]
-----------------------------------------------
                0.00    0.00    1316/1316        std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::insert_unique(std::_Rb_tree_iterator<std::pair<std::string const, long> >, std::pair<std::string const, long> const&) [128]
[103]    0.0    0.00    0.00    1316         std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::_M_rightmost() [103]
-----------------------------------------------
                0.00    0.00     985/985         std::map<std::string, long, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::operator[](std::string const&) [96]
[104]    0.0    0.00    0.00     985         std::map<std::string, long, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::key_comp() const [104]
                0.00    0.00     985/985         std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::key_comp() const [105]
-----------------------------------------------
                0.00    0.00     985/985         std::map<std::string, long, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::key_comp() const [104]
[105]    0.0    0.00    0.00     985         std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::key_comp() const [105]
-----------------------------------------------
                0.00    0.00     823/823         JgzIndx::writeout(char*) [168]
[106]    0.0    0.00    0.00     823         std::_Rb_tree_const_iterator<std::pair<std::string const, long> >::_Rb_tree_const_iterator(std::_Rb_tree_iterator<std::pair<std::string const, long> > const&) [106]
-----------------------------------------------
                0.00    0.00       1/823         std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::insert_unique(std::pair<long const, std::string> const&) [198]
                0.00    0.00       1/823         std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::~_Rb_tree() [202]
                0.00    0.00     821/823         std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::lower_bound(long const&) [132]
[107]    0.0    0.00    0.00     823         std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::_M_begin() [107]
-----------------------------------------------
                0.00    0.00     822/822         JgzIndx::initial() [166]
[108]    0.0    0.00    0.00     822         string_split(std::string const&, char, std::vector<std::string, std::allocator<std::string> >&) [108]
                0.00    0.00    5754/479736      std::vector<std::string, std::allocator<std::string> >::push_back(std::string const&) [28]
                0.00    0.00     822/804208      std::vector<std::string, std::allocator<std::string> >::size() const [23]
-----------------------------------------------
                0.00    0.00       1/822         std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::insert_unique(std::pair<long const, std::string> const&) [198]
                0.00    0.00     821/822         std::map<long, std::string, std::less<long>, std::allocator<std::pair<long const, std::string> > >::operator[](long const&) [123]
[109]    0.0    0.00    0.00     822         std::_Rb_tree_iterator<std::pair<long const, std::string> >::operator==(std::_Rb_tree_iterator<std::pair<long const, std::string> > const&) const [109]
-----------------------------------------------
                0.00    0.00     822/822         JgzIndx::writeout(char*) [168]
[110]    0.0    0.00    0.00     822         std::_Rb_tree_const_iterator<std::pair<std::string const, long> >::operator!=(std::_Rb_tree_const_iterator<std::pair<std::string const, long> > const&) const [110]
-----------------------------------------------
                0.00    0.00     821/821         parser [141]
[111]    0.0    0.00    0.00     821         parser_init(char*) [111]
-----------------------------------------------
                0.00    0.00     821/821         JgzData::process(std::vector<std::string, std::allocator<std::string> >&, std::map<std::string, long, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >&, JDocID&, JWordMap&) [163]
[112]    0.0    0.00    0.00     821         JDocID::generateID(std::string) [112]
                0.00    0.00     821/821         std::map<long, std::string, std::less<long>, std::allocator<std::pair<long const, std::string> > >::operator[](long const&) [123]
-----------------------------------------------
                0.00    0.00     821/821         JgzData::process(std::vector<std::string, std::allocator<std::string> >&, std::map<std::string, long, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >&, JDocID&, JWordMap&) [163]
[113]    0.0    0.00    0.00     821         JgzData::wordFilter(char*, std::vector<std::string, std::allocator<std::string> >&) [113]
                0.00    0.00  316529/804208      std::vector<std::string, std::allocator<std::string> >::size() const [23]
                0.00    0.00  158675/158675      string_split(std::string const&, char const*, std::vector<std::string, std::allocator<std::string> >&) [60]
                0.00    0.00  157854/159498      std::allocator<std::string>::allocator() [45]
                0.00    0.00  157854/159498      std::vector<std::string, std::allocator<std::string> >::vector(std::allocator<std::string> const&) [50]
                0.00    0.00  157854/159498      std::allocator<std::string>::~allocator() [47]
                0.00    0.00  157854/321057      std::vector<std::string, std::allocator<std::string> >::operator[](unsigned int) [32]
                0.00    0.00  157854/647999      std::vector<std::string, std::allocator<std::string> >::begin() [27]
                0.00    0.00  157854/794217      __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::operator+(int const&) const [25]
                0.00    0.00  157854/157854      std::vector<std::string, std::allocator<std::string> >::erase(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [67]
                0.00    0.00  157854/159497      std::vector<std::string, std::allocator<std::string> >::~vector() [54]
-----------------------------------------------
                0.00    0.00     821/821         JgzData::process(std::vector<std::string, std::allocator<std::string> >&, std::map<std::string, long, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >&, JDocID&, JWordMap&) [163]
[114]    0.0    0.00    0.00     821         JWordMap::generateMap(std::vector<std::string, std::allocator<std::string> >&, long) [114]
                0.00    0.00  158273/804208      std::vector<std::string, std::allocator<std::string> >::size() const [23]
                0.00    0.00  157452/321057      std::vector<std::string, std::allocator<std::string> >::operator[](unsigned int) [32]
                0.00    0.00  157452/157452      std::pair<std::string, long>::pair(std::string const&, long const&) [76]
                0.00    0.00  157452/157452      std::pair<std::string const, long>::pair<std::string, long>(std::pair<std::string, long> const&) [75]
                0.00    0.00  157452/157452      std::multimap<std::string, long, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::insert(std::pair<std::string const, long> const&) [81]
                0.00    0.00  157452/315725      std::pair<std::string const, long>::~pair() [35]
                0.00    0.00  157452/157452      std::pair<std::string, long>::~pair() [77]
-----------------------------------------------
                0.00    0.00     821/821         std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::_M_put_node(std::_Rb_tree_node<std::pair<long const, std::string> >*) [131]
[115]    0.0    0.00    0.00     821         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, std::string> > >::deallocate(std::_Rb_tree_node<std::pair<long const, std::string> >*, unsigned int) [115]
-----------------------------------------------
                0.00    0.00     821/821         std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::_M_get_node() [129]
[116]    0.0    0.00    0.00     821         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<long const, std::string> > >::allocate(unsigned int, void const*) [116]
-----------------------------------------------
                0.00    0.00     821/821         std::map<long, std::string, std::less<long>, std::allocator<std::pair<long const, std::string> > >::operator[](long const&) [123]
[117]    0.0    0.00    0.00     821         std::_Rb_tree_iterator<std::pair<long const, std::string> >::operator*() const [117]
-----------------------------------------------
                0.00    0.00     821/821         JgzIndx::writeout(char*) [168]
[118]    0.0    0.00    0.00     821         std::_Rb_tree_const_iterator<std::pair<std::string const, long> >::operator++(int) [118]
-----------------------------------------------
                0.00    0.00     821/821         std::map<std::string, long, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::operator[](std::string const&) [96]
[119]    0.0    0.00    0.00     821         std::map<std::string, long, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::insert(std::_Rb_tree_iterator<std::pair<std::string const, long> >, std::pair<std::string const, long> const&) [119]
                0.00    0.00     821/821         std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::insert_unique(std::_Rb_tree_iterator<std::pair<std::string const, long> >, std::pair<std::string const, long> const&) [128]
-----------------------------------------------
                0.00    0.00     821/821         std::map<long, std::string, std::less<long>, std::allocator<std::pair<long const, std::string> > >::operator[](long const&) [123]
[120]    0.0    0.00    0.00     821         std::map<long, std::string, std::less<long>, std::allocator<std::pair<long const, std::string> > >::lower_bound(long const&) [120]
                0.00    0.00     821/821         std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::lower_bound(long const&) [132]
-----------------------------------------------
                0.00    0.00     821/821         std::map<long, std::string, std::less<long>, std::allocator<std::pair<long const, std::string> > >::operator[](long const&) [123]
[121]    0.0    0.00    0.00     821         std::map<long, std::string, std::less<long>, std::allocator<std::pair<long const, std::string> > >::end() [121]
                0.00    0.00     821/821         std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::end() [136]
-----------------------------------------------
                0.00    0.00     821/821         std::map<long, std::string, std::less<long>, std::allocator<std::pair<long const, std::string> > >::operator[](long const&) [123]
[122]    0.0    0.00    0.00     821         std::map<long, std::string, std::less<long>, std::allocator<std::pair<long const, std::string> > >::insert(std::_Rb_tree_iterator<std::pair<long const, std::string> >, std::pair<long const, std::string> const&) [122]
                0.00    0.00     821/821         std::_Rb_tree<long, std::pair<long const, std::string>, std::_Select1st<std::pair<long const, std::string> >, std::less<long>, std::allocator<std::pair<long const, std::string> > >::insert_unique(std::_Rb_tree_iterator<std::pair<long const, std::string> >, std::pair<long const, std::string> const&) [134]
-----------------------------------------------
                0.00    0.00     821/821         JDocID::generateID(std::string) [112]
[123]    0.0    0.00    0.00     821         std::map<long, std::string, std::less<long>, std::allocator<std::pair<long const, std::string> > >::operator[](long const&) [123]
                0.00    0.00     821/821         std::map<long, std::string, std::less<long>, std::allocator<std::pair<long const, std::string> > >::lower_bound(long const&) [120]
                0.00    0.00     821/821         std::map<long, std::string, std::less<long>, std::allocator<std::pair<long const, std::string> > >::end() [121]
                0.00    0.00     821/822         std::_Rb_tree_iterator<std::pair<long const, std::string> >::operator==(std::_Rb_tree_iterator<std::pair<long const, std::string> > const&) const [109]
                0.00    0.00     821/821         std::pair<long const, std::string>::pair(long const&, std::string const&) [126]
                0.00    0.00     821/821         std::map<long, std::string, std::less<long>, std::allocator<std::pair<long const, std::string> > >::insert(std::_Rb_tree_iterator<std::pair<long const, std::string> >, std::pair<long const, std::string> const&) [122]
                0.00    0.00     821/1642        std::pair<long const, std::string>::~pair() [99]
                0.00    0.00     821/821         std::_Rb_tree_iterator<std::pair<long const, std::string> >::operator*() const [117]
-----------------------------------------------
                0.00    0.00     821/821         std::map<std::string, long, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::operator[](std::string const&) [96]
[124]    0.0    0.00    0.00     821         std::pair<std::string const, long>::pair(std::string const&, long const&) [124]
-----------------------------------------------
                0.00    0.00     821/821         void std::_Construct<std::pair<long const, std::string>, std::pair<long const, std::string> >(std::pair<long const, std::string>*, std::pair<long const, std::string> const&) [139]
[125]    0.0    0.00    0.00     821         std::pair<long const, std::string>::pair(std::pair<long const, std::string> const&) [125]
-----------------------------------------------
                0.00    0.00     821/821         std::map<long, std::string, std::less<long>, std::allocator<std::pair<long const, std::string> > >::operator[](long const&) [123]
[126]    0.0    0.00    0.00     821         std::pair<long const, std::string>::pair(long const&, std::string const&) [126]
-----------------------------------------------
                0.00    0.00     821/821         std::_Rb_tree<std::string, std::pair<std::string const, long>, std::_Select1st<std::pair<std::string const, long> >, std::less<std::string>, std::allocator<std::pair<std::string const, long> > >::insert_unique(std::_Rb_tree_iterator<std::pair<std::string const, long> >, std::pair<std::string const, long> const&) [128]
